sku_code,design_no.,stock,category,size,color,qty,amount
BTM035-NP-L,BTM035,0.0,PANT,L,Mustard,1,357.59
BTM035-NP-M,BTM035,0.0,PANT,M,Mustard,1,424.24
BTM035-NP-S,BTM035,4.0,PANT,S,Mustard,1,131.58
BTM035-NP-XL,BTM035,1.0,PANT,XL,Mustard,1,75.99
BTM035-NP-XS,BTM035,12.0,PANT,XS,Mustard,1,249.71
BTM035-NP-XXL,BTM035,3.0,PANT,XXL,Mustard,1,190.35
BTM035-NP-XXXL,BTM035,4.0,PANT,XXXL,Mustard,1,492.93
BTM036-PP-L,BTM036,3.0,PALAZZO,L,Red,1,152.65
BTM036-PP-M,BTM036,10.0,PALAZZO,M,Red,1,153.48
BTM036-PP-S,BTM036,8.0,PALAZZO,S,Red,1,355.03
BTM036-PP-XL,BTM036,6.0,PALAZZO,XL,Red,1,327.32
BTM036-PP-XS,BTM036,33.0,PALAZZO,XS,Red,1,305.27
BTM036-PP-XXL,BTM036,3.0,PALAZZO,XXL,Red,1,99.97
BTM036-PP-XXXL,BTM036,6.0,PALAZZO,XXXL,Red,1,199.3
BTM037-PP-L,BTM037,2.0,PALAZZO,L,Teal,1,242.92
BTM037-PP-M,BTM037,4.0,PALAZZO,M,Teal,1,444.92
BTM037-PP-S,BTM037,7.0,PALAZZO,S,Teal,1,237.95
BTM037-PP-XL,BTM037,3.0,PALAZZO,XL,Teal,1,403.71
BTM037-PP-XS,BTM037,21.0,PALAZZO,XS,Teal,1,126.02
BTM037-PP-XXL,BTM037,3.0,PALAZZO,XXL,Teal,1,371.34
BTM037-PP-XXXL,BTM037,3.0,PALAZZO,XXXL,Teal,1,42.75
BTM038-PP-L,BTM038,3.0,PALAZZO,L,Black,1,156.82
BTM038-PP-M,BTM038,2.0,PALAZZO,M,Black,1,122.4
BTM038-PP-S,BTM038,6.0,PALAZZO,S,Black,1,393.1
BTM038-PP-XL,BTM038,2.0,PALAZZO,XL,Black,1,142.57
BTM038-PP-XS,BTM038,30.0,PALAZZO,XS,Black,1,301.72
BTM038-PP-XXL,BTM038,3.0,PALAZZO,XXL,Black,1,142.81
BTM038-PP-XXXL,BTM038,1.0,PALAZZO,XXXL,Black,1,224.46
BTM039-PP-L,BTM039,2.0,PALAZZO,L,White,1,21.97
BTM039-PP-M,BTM039,2.0,PALAZZO,M,White,1,58.12
BTM039-PP-S,BTM039,4.0,PALAZZO,S,White,1,112.91
BTM039-PP-XL,BTM039,2.0,PALAZZO,XL,White,1,250.53
BTM039-PP-XS,BTM039,11.0,PALAZZO,XS,White,1,47.39
BTM039-PP-XXL,BTM039,2.0,PALAZZO,XXL,White,1,72.23
BTM039-PP-XXXL,BTM039,4.0,PALAZZO,XXXL,White,1,339.0
BTM040-PP-L,BTM040,2.0,PALAZZO,L,Brown,1,125.92
BTM040-PP-M,BTM040,4.0,PALAZZO,M,Brown,1,452.97
BTM040-PP-S,BTM040,36.0,PALAZZO,S,Brown,1,194.48
BTM040-PP-XL,BTM040,3.0,PALAZZO,XL,Brown,1,461.15
BTM040-PP-XS,BTM040,35.0,PALAZZO,XS,Brown,1,493.25
BTM040-PP-XXL,BTM040,4.0,PALAZZO,XXL,Brown,1,274.91
BTM040-PP-XXXL,BTM040,2.0,PALAZZO,XXXL,Brown,1,254.45
BTM041-PP-L,BTM041,6.0,PALAZZO,L,Grey,1,371.72
BTM041-PP-M,BTM041,5.0,PALAZZO,M,Grey,1,41.48
BTM041-PP-S,BTM041,51.0,PALAZZO,S,Grey,1,81.39
BTM041-PP-XL,BTM041,7.0,PALAZZO,XL,Grey,1,33.37
BTM041-PP-XS,BTM041,50.0,PALAZZO,XS,Grey,1,226.02
BTM041-PP-XXL,BTM041,7.0,PALAZZO,XXL,Grey,1,182.27
BTM041-PP-XXXL,BTM041,7.0,PALAZZO,XXXL,Grey,1,443.7
BTM042-PP-L,BTM042,3.0,PALAZZO,L,Mustard,1,418.81
BTM042-PP-M,BTM042,3.0,PALAZZO,M,Mustard,1,43.84
BTM042-PP-S,BTM042,29.0,PALAZZO,S,Mustard,1,71.71
BTM042-PP-XL,BTM042,3.0,PALAZZO,XL,Mustard,1,318.44
BTM042-PP-XS,BTM042,55.0,PALAZZO,XS,Mustard,1,451.45
BTM042-PP-XXL,BTM042,6.0,PALAZZO,XXL,Mustard,1,376.71
BTM042-PP-XXXL,BTM042,3.0,PALAZZO,XXXL,Mustard,1,371.79
BTM043-PP-L,BTM043,2.0,PALAZZO,L,Khaki,1,131.19
BTM043-PP-M,BTM043,2.0,PALAZZO,M,Khaki,1,170.39
BTM043-PP-S,BTM043,4.0,PALAZZO,S,Khaki,1,35.68
BTM043-PP-XL,BTM043,3.0,PALAZZO,XL,Khaki,1,107.54
BTM043-PP-XS,BTM043,8.0,PALAZZO,XS,Khaki,1,22.53
BTM043-PP-XXL,BTM043,3.0,PALAZZO,XXL,Khaki,1,298.76
BTM043-PP-XXXL,BTM043,3.0,PALAZZO,XXXL,Khaki,1,132.18
BTM044-PP-L,BTM044,2.0,PALAZZO,L,Maroon,1,228.88
BTM044-PP-M,BTM044,3.0,PALAZZO,M,Maroon,1,39.94
BTM044-PP-S,BTM044,5.0,PALAZZO,S,Maroon,1,68.29
BTM044-PP-XL,BTM044,2.0,PALAZZO,XL,Maroon,1,194.54
BTM044-PP-XS,BTM044,55.0,PALAZZO,XS,Maroon,1,386.51
BTM044-PP-XXL,BTM044,3.0,PALAZZO,XXL,Maroon,1,482.32
BTM044-PP-XXXL,BTM044,5.0,PALAZZO,XXXL,Maroon,1,70.04
BTM045-PP-L,BTM045,4.0,PALAZZO,L,Olive Green,1,21.96
BTM045-PP-M,BTM045,3.0,PALAZZO,M,Olive Green,1,499.59
BTM045-PP-S,BTM045,34.0,PALAZZO,S,Olive Green,1,168.92
BTM045-PP-XL,BTM045,4.0,PALAZZO,XL,Olive Green,1,127.26
BTM045-PP-XS,BTM045,26.0,PALAZZO,XS,Olive Green,1,160.66
BTM045-PP-XXL,BTM045,24.0,PALAZZO,XXL,Olive Green,1,148.77
BTM045-PP-XXXL,BTM045,6.0,PALAZZO,XXXL,Olive Green,1,490.58
BTM046-PP-L,BTM046,3.0,PALAZZO,L,Navy Blue,1,60.05
BTM046-PP-M,BTM046,10.0,PALAZZO,M,Navy Blue,1,292.81
BTM046-PP-S,BTM046,29.0,PALAZZO,S,Navy Blue,1,391.04
BTM046-PP-XL,BTM046,3.0,PALAZZO,XL,Navy Blue,1,287.68
BTM046-PP-XS,BTM046,27.0,PALAZZO,XS,Navy Blue,1,409.69
BTM046-PP-XXL,BTM046,2.0,PALAZZO,XXL,Navy Blue,1,328.75
BTM046-PP-XXXL,BTM046,3.0,PALAZZO,XXXL,Navy Blue,1,360.81
BTM047-PP-L,BTM047,3.0,PALAZZO,L,Pink,1,13.9
BTM047-PP-M,BTM047,10.0,PALAZZO,M,Pink,1,227.77
BTM047-PP-S,BTM047,15.0,PALAZZO,S,Pink,1,73.26
BTM047-PP-XL,BTM047,6.0,PALAZZO,XL,Pink,1,304.74
BTM047-PP-XS,BTM047,32.0,PALAZZO,XS,Pink,1,69.24
BTM047-PP-XXL,BTM047,11.0,PALAZZO,XXL,Pink,1,159.64
BTM047-PP-XXXL,BTM047,4.0,PALAZZO,XXXL,Pink,1,33.99
BTM048-PP-L,BTM048,3.0,PALAZZO,L,Green,1,275.04
BTM048-PP-M,BTM048,3.0,PALAZZO,M,Green,1,234.25
BTM048-PP-S,BTM048,6.0,PALAZZO,S,Green,1,275.72
BTM048-PP-XL,BTM048,2.0,PALAZZO,XL,Green,1,396.14
BTM048-PP-XS,BTM048,51.0,PALAZZO,XS,Green,1,494.96
BTM048-PP-XXL,BTM048,16.0,PALAZZO,XXL,Green,1,384.17
BTM048-PP-XXXL,BTM048,16.0,PALAZZO,XXXL,Green,1,244.06
BTM049-SHA-L,BTM049,19.0,SHARARA,L,TEAL BLUE ,1,103.01
BTM049-SHA-M,BTM049,22.0,SHARARA,M,TEAL BLUE ,1,172.29
BTM049-SHA-S,BTM049,29.0,SHARARA,S,TEAL BLUE ,1,316.65
BTM049-SHA-XL,BTM049,25.0,SHARARA,XL,TEAL BLUE ,1,34.94
BTM049-SHA-XXL,BTM049,28.0,SHARARA,XXL,TEAL BLUE ,1,439.79
BTM050-SHA-L,BTM050,20.0,SHARARA,L,Cream,1,430.79
BTM050-SHA-M,BTM050,25.0,SHARARA,M,Cream,1,333.04
BTM050-SHA-S,BTM050,26.0,SHARARA,S,Cream,1,69.77
BTM050-SHA-XL,BTM050,23.0,SHARARA,XL,Cream,1,46.88
BTM050-SHA-XXL,BTM050,25.0,SHARARA,XXL,Cream,1,313.08
BTM051-SHA-L,BTM051,28.0,SHARARA,L,Black,1,374.58
BTM051-SHA-M,BTM051,30.0,SHARARA,M,Black,1,138.24
BTM051-SHA-S,BTM051,34.0,SHARARA,S,Black,1,453.42
BTM051-SHA-XL,BTM051,32.0,SHARARA,XL,Black,1,480.85
BTM051-SHA-XXL,BTM051,35.0,SHARARA,XXL,Black,1,403.51
BTM052-SHA-L,BTM052,32.0,SHARARA,L,Pink,1,66.05
BTM052-SHA-M,BTM052,27.0,SHARARA,M,Pink,1,337.25
BTM052-SHA-S,BTM052,42.0,SHARARA,S,Pink,1,67.37
BTM052-SHA-XL,BTM052,37.0,SHARARA,XL,Pink,1,268.84
BTM052-SHA-XXL,BTM052,36.0,SHARARA,XXL,Pink,1,181.92
BTM053-SHA-L,BTM053,17.0,SHARARA,L,Red,1,115.13
BTM053-SHA-M,BTM053,34.0,SHARARA,M,Red,1,221.4
BTM053-SHA-S,BTM053,41.0,SHARARA,S,Red,1,150.73
BTM053-SHA-XL,BTM053,36.0,SHARARA,XL,Red,1,180.72
BTM053-SHA-XXL,BTM053,39.0,SHARARA,XXL,Red,1,400.95
BTM054-SK-L,BTM054,31.0,SKIRT,L,Black,1,466.16
BTM054-SK-M,BTM054,35.0,SKIRT,M,Black,1,228.2
BTM054-SK-S,BTM054,37.0,SKIRT,S,Black,1,396.55
BTM054-SK-XL,BTM054,36.0,SKIRT,XL,Black,1,108.96
BTM054-SK-XXL,BTM054,38.0,SKIRT,XXL,Black,1,328.51
BTM055-SK-L,BTM055,31.0,SKIRT,L,OFF WHITE,1,200.46
BTM055-SK-M,BTM055,33.0,SKIRT,M,OFF WHITE,1,249.93
BTM055-SK-S,BTM055,36.0,SKIRT,S,OFF WHITE,1,60.65
BTM055-SK-XL,BTM055,36.0,SKIRT,XL,OFF WHITE,1,252.61
BTM055-SK-XXL,BTM055,36.0,SKIRT,XXL,OFF WHITE,1,494.73
BTM056-SHA-L,BTM056,21.0,SHARARA,L,Black,1,48.99
BTM056-SHA-M,BTM056,31.0,SHARARA,M,Black,1,258.97
BTM056-SHA-S,BTM056,32.0,SHARARA,S,Black,1,431.92
BTM056-SHA-XL,BTM056,31.0,SHARARA,XL,Black,1,156.5
BTM056-SHA-XXL,BTM056,31.0,SHARARA,XXL,Black,1,36.62
BTM057-SHA-L,BTM057,30.0,SHARARA,L,Navy Blue,1,301.21
BTM057-SHA-M,BTM057,30.0,SHARARA,M,Navy Blue,1,414.06
BTM057-SHA-S,BTM057,31.0,SHARARA,S,Navy Blue,1,295.98
BTM057-SHA-XL,BTM057,33.0,SHARARA,XL,Navy Blue,1,89.24
BTM057-SHA-XXL,BTM057,31.0,SHARARA,XXL,Navy Blue,1,18.64
BTM058-SHA-L,BTM058,26.0,SHARARA,L,Cream,1,51.78
BTM058-SHA-M,BTM058,28.0,SHARARA,M,Cream,1,353.29
BTM058-SHA-S,BTM058,33.0,SHARARA,S,Cream,1,108.99
BTM058-SHA-XL,BTM058,30.0,SHARARA,XL,Cream,1,54.85
BTM058-SHA-XXL,BTM058,30.0,SHARARA,XXL,Cream,1,200.44
BTM059-SK-L,BTM059,29.0,SKIRT,L,OFF WHITE,1,453.73
BTM059-SK-M,BTM059,32.0,SKIRT,M,OFF WHITE,1,72.99
BTM059-SK-S,BTM059,34.0,SKIRT,S,OFF WHITE,1,184.79
BTM059-SK-XL,BTM059,32.0,SKIRT,XL,OFF WHITE,1,305.04
BTM059-SK-XXL,BTM059,34.0,SKIRT,XXL,OFF WHITE,1,59.3
BTM060-SK-L,BTM060,33.0,SKIRT,L,Black,1,129.82
BTM060-SK-M,BTM060,30.0,SKIRT,M,Black,1,208.26
BTM060-SK-S,BTM060,34.0,SKIRT,S,Black,1,470.13
BTM060-SK-XL,BTM060,33.0,SKIRT,XL,Black,1,131.56
BTM060-SK-XXL,BTM060,33.0,SKIRT,XXL,Black,1,268.11
CH201-RED-L,CH201,3.0,AN : LEGGINGS,L,Red,1,499.67
CH201-RED-M,CH201,3.0,AN : LEGGINGS,M,Red,1,464.22
CH201-RED-S,CH201,6.0,AN : LEGGINGS,S,Red,1,157.64
CH201-RED-XL,CH201,4.0,AN : LEGGINGS,XL,Red,1,108.52
CH201-RED-XXL,CH201,2.0,AN : LEGGINGS,XXL,Red,1,21.19
CH202-ORANGE-L,CH202,3.0,AN : LEGGINGS,L,Orange,1,62.95
CH202-ORANGE-M,CH202,8.0,AN : LEGGINGS,M,Orange,1,496.05
CH202-ORANGE-S,CH202,7.0,AN : LEGGINGS,S,Orange,1,409.47
CH202-ORANGE-XL,CH202,5.0,AN : LEGGINGS,XL,Orange,1,145.48
CH202-ORANGE-XXL,CH202,3.0,AN : LEGGINGS,XXL,Orange,1,62.34
,CH203,0.0,AN : LEGGINGS,FREE,Maroon,1,90.55
CH203-MAROON-L,CH203,6.0,AN : LEGGINGS,L,Maroon,1,360.78
CH203-MAROON-M,CH203,4.0,AN : LEGGINGS,M,Maroon,1,332.49
CH203-MAROON-S,CH203,2.0,AN : LEGGINGS,S,Maroon,1,133.95
CH203-MAROON-XL,CH203,3.0,AN : LEGGINGS,XL,Maroon,1,415.58
CH203-MAROON-XXL,CH203,2.0,AN : LEGGINGS,XXL,Maroon,1,425.6
CH204-PURPLE-L,CH204,3.0,AN : LEGGINGS,L,Purple,1,105.82
CH204-PURPLE-M,CH204,3.0,AN : LEGGINGS,M,Purple,1,43.41
CH204-PURPLE-S,CH204,5.0,AN : LEGGINGS,S,Purple,1,398.04
CH204-PURPLE-XL,CH204,2.0,AN : LEGGINGS,XL,Purple,1,398.17
CH204-PURPLE-XXL,CH204,2.0,AN : LEGGINGS,XXL,Purple,1,305.24
CH205-YELLOW-L,CH205,3.0,AN : LEGGINGS,L,Yellow,1,72.67
CH205-YELLOW-M,CH205,4.0,AN : LEGGINGS,M,Yellow,1,460.45
CH205-YELLOW-S,CH205,12.0,AN : LEGGINGS,S,Yellow,1,188.46
CH205-YELLOW-XL,CH205,5.0,AN : LEGGINGS,XL,Yellow,1,285.75
CH205-YELLOW-XXL,CH205,2.0,AN : LEGGINGS,XXL,Yellow,1,197.53
CH206-GREEN-L,CH206,5.0,AN : LEGGINGS,L,Green,1,233.61
CH206-GREEN-M,CH206,6.0,AN : LEGGINGS,M,Green,1,137.08
CH206-GREEN-S,CH206,10.0,AN : LEGGINGS,S,Green,1,491.7
CH206-GREEN-XL,CH206,5.0,AN : LEGGINGS,XL,Green,1,498.25
CH206-GREEN-XXL,CH206,2.0,AN : LEGGINGS,XXL,Green,1,21.31
CH207-PINK-L,CH207,3.0,AN : LEGGINGS,L,Pink,1,14.6
CH207-PINK-M,CH207,3.0,AN : LEGGINGS,M,Pink,1,304.61
CH207-PINK-S,CH207,5.0,AN : LEGGINGS,S,Pink,1,92.08
CH207-PINK-XL,CH207,2.0,AN : LEGGINGS,XL,Pink,1,173.84
CH207-PINK-XXL,CH207,2.0,AN : LEGGINGS,XXL,Pink,1,209.31
CH208-MUSTARD-L,CH208,7.0,AN : LEGGINGS,L,Mustard,1,422.32
CH208-MUSTARD-M,CH208,13.0,AN : LEGGINGS,M,Mustard,1,94.62
CH208-MUSTARD-S,CH208,7.0,AN : LEGGINGS,S,Mustard,1,268.45
CH208-MUSTARD-XL,CH208,4.0,AN : LEGGINGS,XL,Mustard,1,309.08
CH208-MUSTARD-XXL,CH208,4.0,AN : LEGGINGS,XXL,Mustard,1,456.18
CH209-BIEGE-L,CH209,3.0,AN : LEGGINGS,L,Beige,1,436.44
CH209-BIEGE-M,CH209,3.0,AN : LEGGINGS,M,Beige,1,347.26
CH209-BIEGE-S,CH209,4.0,AN : LEGGINGS,S,Beige,1,458.48
CH209-BIEGE-XL,CH209,4.0,AN : LEGGINGS,XL,Beige,1,275.33
CH209-BIEGE-XXL,CH209,2.0,AN : LEGGINGS,XXL,Beige,1,14.48
CH210-NAVY-L,CH210,2.0,AN : LEGGINGS,L,Navy Blue,1,408.18
CH210-NAVY-M,CH210,4.0,AN : LEGGINGS,M,Navy Blue,1,87.04
CH210-NAVY-S,CH210,3.0,AN : LEGGINGS,S,Navy Blue,1,213.93
CH210-NAVY-XL,CH210,2.0,AN : LEGGINGS,XL,Navy Blue,1,254.89
CH210-NAVY-XXL,CH210,3.0,AN : LEGGINGS,XXL,Navy Blue,1,45.32
CH211-BLACK-L,CH211,2.0,AN : LEGGINGS,L,Black,1,250.92
CH211-BLACK-M,CH211,5.0,AN : LEGGINGS,M,Black,1,345.49
CH211-BLACK-S,CH211,3.0,AN : LEGGINGS,S,Black,1,172.45
CH211-BLACK-XL,CH211,3.0,AN : LEGGINGS,XL,Black,1,119.68
CH211-BLACK-XXL,CH211,1.0,AN : LEGGINGS,XXL,Black,1,392.41
CH212-WHITE-L,CH212,2.0,AN : LEGGINGS,L,White,1,387.69
CH212-WHITE-M,CH212,2.0,AN : LEGGINGS,M,White,1,41.31
CH212-WHITE-S,CH212,2.0,AN : LEGGINGS,S,White,1,269.94
CH212-WHITE-XL,CH212,2.0,AN : LEGGINGS,XL,White,1,274.84
CH212-WHITE-XXL,CH212,1.0,AN : LEGGINGS,XXL,White,1,495.34
CH213-BROWN-L,CH213,4.0,AN : LEGGINGS,L,Brown,1,475.31
CH213-BROWN-M,CH213,4.0,AN : LEGGINGS,M,Brown,1,403.42
CH213-BROWN-S,CH213,4.0,AN : LEGGINGS,S,Brown,1,16.96
CH213-BROWN-XL,CH213,3.0,AN : LEGGINGS,XL,Brown,1,241.03
CH213-BROWN-XXL,CH213,3.0,AN : LEGGINGS,XXL,Brown,1,347.79
J0001-DR-L,J0001,2.0,DRESS,L,Pink,1,29.78
J0001-DR-M,J0001,19.0,DRESS,M,Pink,1,372.37
J0001-DR-S,J0001,9.0,DRESS,S,Pink,1,251.16
J0001-DR-XL,J0001,26.0,DRESS,XL,Pink,1,281.34
J0001-DR-XS,J0001,42.0,DRESS,XS,Pink,1,11.83
J0001-DR-XXL,J0001,20.0,DRESS,XXL,Pink,1,299.39
J0001-DR-XXXL,J0001,14.0,DRESS,XXXL,Pink,1,82.5
J0002-SKD-L,J0002,93.0,KURTA SET,L,Peach,1,278.44
J0002-SKD-M,J0002,82.0,KURTA SET,M,Peach,1,59.0
J0002-SKD-S,J0002,165.0,KURTA SET,S,Peach,1,477.95
J0002-SKD-XL,J0002,62.0,KURTA SET,XL,Peach,1,39.51
J0002-SKD-XS,J0002,97.0,KURTA SET,XS,Peach,1,66.81
J0002-SKD-XXL,J0002,73.0,KURTA SET,XXL,Peach,1,296.27
J0002-SKD-XXXL,J0002,7.0,KURTA SET,XXXL,Peach,1,171.74
J0003-SET-L,J0003,3.0,KURTA SET,L,Mustard,1,128.95
J0003-SET-M,J0003,7.0,KURTA SET,M,Mustard,1,136.65
J0003-SET-S,J0003,9.0,KURTA SET,S,Mustard,1,432.66
J0003-SET-XL,J0003,5.0,KURTA SET,XL,Mustard,1,222.51
J0003-SET-XS,J0003,13.0,KURTA SET,XS,Mustard,1,102.64
J0003-SET-XXL,J0003,3.0,KURTA SET,XXL,Mustard,1,281.67
J0003-SET-XXXL,J0003,9.0,KURTA SET,XXXL,Mustard,1,258.42
J0004-SKD-L,J0004,57.0,KURTA SET,L,Grey,1,96.02
J0004-SKD-M,J0004,61.0,KURTA SET,M,Grey,1,12.16
J0004-SKD-S,J0004,58.0,KURTA SET,S,Grey,1,453.71
J0004-SKD-XL,J0004,18.0,KURTA SET,XL,Grey,1,257.04
J0004-SKD-XS,J0004,53.0,KURTA SET,XS,Grey,1,47.35
J0004-SKD-XXL,J0004,11.0,KURTA SET,XXL,Grey,1,191.14
J0004-SKD-XXXL,J0004,33.0,KURTA SET,XXXL,Grey,1,403.68
J0005-DR-L,J0005,20.0,DRESS,L,Light Green,1,172.73
J0005-DR-M,J0005,49.0,DRESS,M,Light Green,1,454.69
J0005-DR-S,J0005,29.0,DRESS,S,Light Green,1,128.86
J0005-DR-XL,J0005,31.0,DRESS,XL,Light Green,1,208.04
J0005-DR-XS,J0005,45.0,DRESS,XS,Light Green,1,246.24
J0005-DR-XXL,J0005,30.0,DRESS,XXL,Light Green,1,465.51
J0005-DR-XXXL,J0005,73.0,DRESS,XXXL,Light Green,1,416.41
J0006-SET-L,J0006,132.0,DRESS,L,Mustard,1,266.43
J0006-SET-M,J0006,86.0,DRESS,M,Mustard,1,450.71
J0006-SET-S,J0006,51.0,DRESS,S,Mustard,1,482.66
J0006-SET-XL,J0006,23.0,DRESS,XL,Mustard,1,120.52
J0006-SET-XS,J0006,149.0,DRESS,XS,Mustard,1,452.51
J0006-SET-XXL,J0006,35.0,DRESS,XXL,Mustard,1,499.41
J0006-SET-XXXL,J0006,33.0,DRESS,XXXL,Mustard,1,39.05
J0007-SKD-L,J0007,11.0,KURTA SET,L,Red,1,125.41
J0007-SKD-M,J0007,6.0,KURTA SET,M,Red,1,60.75
J0007-SKD-S,J0007,31.0,KURTA SET,S,Red,1,331.63
J0007-SKD-XL,J0007,13.0,KURTA SET,XL,Red,1,114.76
J0007-SKD-XS,J0007,89.0,KURTA SET,XS,Red,1,365.84
J0007-SKD-XXL,J0007,19.0,KURTA SET,XXL,Red,1,94.39
J0007-SKD-XXXL,J0007,45.0,KURTA SET,XXXL,Red,1,92.11
J0008-SKD-L,J0008,89.0,KURTA SET,L,Mustard,1,421.98
J0008-SKD-M,J0008,29.0,KURTA SET,M,Mustard,1,422.94
J0008-SKD-S,J0008,171.0,KURTA SET,S,Mustard,1,458.78
J0008-SKD-XL,J0008,318.0,KURTA SET,XL,Mustard,1,25.82
J0008-SKD-XS,J0008,161.0,KURTA SET,XS,Mustard,1,299.87
J0008-SKD-XXL,J0008,28.0,KURTA SET,XXL,Mustard,1,38.59
J0008-SKD-XXXL,J0008,51.0,KURTA SET,XXXL,Mustard,1,288.51
J0009-SKD-L,J0009,30.0,KURTA SET,L,Pink,1,66.41
J0009-SKD-M,J0009,88.0,KURTA SET,M,Pink,1,162.3
J0009-SKD-S,J0009,44.0,KURTA SET,S,Pink,1,380.62
J0009-SKD-XL,J0009,34.0,KURTA SET,XL,Pink,1,109.17
J0009-SKD-XS,J0009,64.0,KURTA SET,XS,Pink,1,37.1
J0009-SKD-XXL,J0009,13.0,KURTA SET,XXL,Pink,1,68.61
J0009-SKD-XXXL,J0009,26.0,KURTA SET,XXXL,Pink,1,469.34
J0010-LCD-L,J0010,11.0,LEHENGA CHOLI,L,Peach,1,235.69
J0010-LCD-M,J0010,3.0,LEHENGA CHOLI,M,Peach,1,246.64
J0010-LCD-S,J0010,14.0,LEHENGA CHOLI,S,Peach,1,245.17
J0010-LCD-XL,J0010,10.0,LEHENGA CHOLI,XL,Peach,1,58.54
J0010-LCD-XS,J0010,7.0,LEHENGA CHOLI,XS,Peach,1,490.01
J0010-LCD-XXL,J0010,37.0,LEHENGA CHOLI,XXL,Peach,1,423.75
J0010-LCD-XXXL,J0010,45.0,LEHENGA CHOLI,XXXL,Peach,1,483.4
J0011-LCD-L,J0011,71.0,LEHENGA CHOLI,L,Pink,1,455.98
J0011-LCD-M,J0011,13.0,LEHENGA CHOLI,M,Pink,1,272.35
J0011-LCD-S,J0011,9.0,LEHENGA CHOLI,S,Pink,1,161.82
J0011-LCD-XL,J0011,3.0,LEHENGA CHOLI,XL,Pink,1,305.91
J0011-LCD-XS,J0011,7.0,LEHENGA CHOLI,XS,Pink,1,450.44
J0011-LCD-XXL,J0011,41.0,LEHENGA CHOLI,XXL,Pink,1,387.1
J0011-LCD-XXXL,J0011,29.0,LEHENGA CHOLI,XXXL,Pink,1,218.33
J0012-SKD-L,J0012,10.0,KURTA SET,L,Green,1,122.12
J0012-SKD-M,J0012,57.0,KURTA SET,M,Green,1,199.12
J0012-SKD-S,J0012,136.0,KURTA SET,S,Green,1,184.37
J0012-SKD-XL,J0012,25.0,KURTA SET,XL,Green,1,24.44
J0012-SKD-XS,J0012,93.0,KURTA SET,XS,Green,1,251.93
J0012-SKD-XXL,J0012,22.0,KURTA SET,XXL,Green,1,50.64
J0012-SKD-XXXL,J0012,69.0,KURTA SET,XXXL,Green,1,235.52
J0013-SKD-L,J0013,7.0,KURTA SET,L,Light Green,1,251.28
J0013-SKD-M,J0013,4.0,KURTA SET,M,Light Green,1,58.61
J0013-SKD-S,J0013,8.0,KURTA SET,S,Light Green,1,269.48
J0013-SKD-XL,J0013,4.0,KURTA SET,XL,Light Green,1,254.19
J0013-SKD-XS,J0013,17.0,KURTA SET,XS,Light Green,1,342.08
J0013-SKD-XXL,J0013,5.0,KURTA SET,XXL,Light Green,1,197.92
J0013-SKD-XXXL,J0013,6.0,KURTA SET,XXXL,Light Green,1,358.03
J0014-LCD-L,J0014,28.0,LEHENGA CHOLI,L,Mustard,1,169.85
J0014-LCD-M,J0014,4.0,LEHENGA CHOLI,M,Mustard,1,272.59
J0014-LCD-S,J0014,70.0,LEHENGA CHOLI,S,Mustard,1,11.29
J0014-LCD-XL,J0014,27.0,LEHENGA CHOLI,XL,Mustard,1,467.28
J0014-LCD-XS,J0014,17.0,LEHENGA CHOLI,XS,Mustard,1,12.36
J0014-LCD-XXL,J0014,29.0,LEHENGA CHOLI,XXL,Mustard,1,446.79
J0014-LCD-XXXL,J0014,72.0,LEHENGA CHOLI,XXXL,Mustard,1,281.76
J0015-DR-L,J0015,0.0,DRESS,L,Light Pink,1,465.75
J0015-DR-M,J0015,1.0,DRESS,M,Light Pink,1,86.47
J0015-DR-S,J0015,3.0,DRESS,S,Light Pink,1,312.65
J0015-DR-XL,J0015,2.0,DRESS,XL,Light Pink,1,384.96
J0015-DR-XS,J0015,4.0,DRESS,XS,Light Pink,1,355.09
J0015-DR-XXL,J0015,0.0,DRESS,XXL,Light Pink,1,414.5
J0015-DR-XXXL,J0015,0.0,DRESS,XXXL,Light Pink,1,378.37
J0016-DR-L,J0016,2.0,DRESS,L,Mustard,1,457.66
J0016-DR-M,J0016,2.0,DRESS,M,Mustard,1,206.06
J0016-DR-S,J0016,2.0,DRESS,S,Mustard,1,247.13
J0016-DR-XL,J0016,1.0,DRESS,XL,Mustard,1,409.31
J0016-DR-XS,J0016,2.0,DRESS,XS,Mustard,1,485.76
J0016-DR-XXL,J0016,2.0,DRESS,XXL,Mustard,1,82.47
J0016-DR-XXXL,J0016,1.0,DRESS,XXXL,Mustard,1,197.77
J0019-SET-L,J0019,0.0,SET,L,Red,1,169.13
J0019-SET-M,J0019,0.0,SET,M,Red,1,497.11
J0019-SET-S,J0019,4.0,SET,S,Red,1,498.91
J0019-SET-XS,J0019,9.0,SET,XS,Red,1,123.83
J0019-SET-XXL,J0019,1.0,SET,XXL,Red,1,482.41
J0019-SET-XXXL,J0019,1.0,SET,XXXL,Red,1,177.33
J0020-SET-L,J0020,2.0,SET,L,Yellow,1,244.14
J0020-SET-M,J0020,3.0,SET,M,Yellow,1,399.66
J0020-SET-S,J0020,4.0,SET,S,Yellow,1,368.12
J0020-SET-XL,J0020,3.0,SET,XL,Yellow,1,289.14
J0020-SET-XS,J0020,11.0,SET,XS,Yellow,1,440.5
